"agg_sector","fuel","X1850","X1855","X1860","X1865","X1870","X1875","X1880","X1885","X1890","X1895","X1900","X1905","X1910","X1915","X1920","X1925","X1930","X1935","X1940","X1945","X1950","X1955","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"1A1_Energy-transformation","biomass","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177777777777778","0.000177536313903037","0.000177294850028297","0.000177053386153556","0.000176811922278815","0.000176570458404075","0.000176491537563667","0.00017641261672326","0.000176333695882852","0.000176254775042445","0.000176175854202037","0.00017609693336163","0.000176018012521222","0.000175939091680815","0.000175860170840407","0.00017578125","0.00017597987678914","0.000176178503578279","0.000176377130367419","0.000176575757156559","0.000176774383945699","0.000176772507927732","0.000176770631909766","0.000176768755891799","0.000176766879873833","0.000176765003855866","0.000176763755848313","0.000176762507840761","0.000176761259833208","0.000176760011825655","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102","0.000176758763818102"
"1A1_Energy-transformation","brown_coal","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.41743444365698e-05","1.34363453140746e-05","1.35135135135135e-05","1.40240161276185e-05","1.43629604596147e-05","1.38026224982747e-05","1.35396518375242e-05","1.40277840626273e-05","1.41960762045371e-05","1.40074131540384e-05","1.40264921002099e-05","1.40455710463814e-05","1.40646499925528e-05","1.40837289387243e-05","1.41028078848957e-05","1.36970810410276e-05","1.32913541971594e-05","1.28856273532913e-05","1.24799005094231e-05","1.2074173665555e-05","1.17584567878238e-05","1.14427399100926e-05","1.11270230323614e-05","1.08113061546302e-05","1.0495589276899e-05","1.15939111905666e-05","1.26922331042342e-05","1.37905550179018e-05","1.48888769315695e-05","1.59871988452371e-05","1.6925594818827e-05","1.78639907924169e-05","1.88023867660068e-05","1.97407827395967e-05","2.06791787131867e-05","2.12074304786501e-05","2.17356822441136e-05","2.2263934009577e-05","2.27921857750405e-05","2.33204375405039e-05","2.36726892441818e-05","2.40249409478596e-05","2.43771926515375e-05","2.47294443552153e-05","2.50816960588932e-05","2.54663713703484e-05","2.58510466818037e-05","2.62357219932589e-05","2.66203973047142e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05","2.70050726161695e-05"
"1A1_Energy-transformation","coal_coke","0.00625002560058984","0.00625002918719499","0.00625","0.00624995146128022","0.00624998889398943","0.00625001130713495","0.00624996240397976","0.00625","0.00619926546972246","0.00589698119253938","0.00543044376848786","0.00492715165723121","0.0041687181832644","0.00341665716595769","0.00247153354912081","0.00155663829019218","0.00103552298275249","0.000802978054355437","0.000679427377981896","0.000559239447498377","0.000455868983061219","0.000468738539853456","0.000806519372413475","0.000735336739688991","0.000664154106964508","0.000592971474240024","0.00052178884151554","0.000450606208791056","0.000449422260337445","0.000448238311883833","0.000447054363430221","0.000445870414976609","0.000444686466522997","0.000457184290743871","0.000469682114964744","0.000482179939185618","0.000494677763406491","0.000507175587627365","0.000540641913374903","0.000574108239122442","0.00060757456486998","0.000641040890617518","0.000674507216365056","0.000675405869114289","0.000676304521863523","0.000677203174612756","0.000678101827361989","0.000679000480111222","0.000716037523424761","0.0007530745667383","0.000790111610051838","0.000827148653365377","0.000864185696678916","0.000984694353696373","0.00110520301071383","0.00122571166773129","0.00134622032474875","0.0014667289817662","0.00152267490203954","0.00157862082231287","0.0016345667425862","0.00169051266285953","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287","0.00174645858313287"
"1A1_Energy-transformation","diesel_oil","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.95388823759281e-06","1.86632465920706e-06","1.7787610808213e-06","1.69119750243555e-06","1.60363392404979e-06","1.51607034566404e-06","1.46163828129955e-06","1.40720621693507e-06","1.35277415257058e-06","1.29834208820609e-06","1.24391002384161e-06","1.22732840800894e-06","1.21074679217627e-06","1.1941651763436e-06","1.17758356051093e-06","1.16100194467826e-06","1.15944807073783e-06","1.15789419679741e-06","1.15634032285698e-06","1.15478644891656e-06","1.15323257497613e-06","1.1405374723839e-06","1.12784236979167e-06","1.11514726719943e-06","1.1024521646072e-06","1.08975706201496e-06","1.08536298085719e-06","1.08096889969941e-06","1.07657481854164e-06","1.07218073738386e-06","1.06778665622609e-06","1.07531870036087e-06","1.08285074449565e-06","1.09038278863043e-06","1.09791483276521e-06","1.10544687689999e-06","1.10568720720546e-06","1.10592753751094e-06","1.10616786781642e-06","1.10640819812189e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06","1.10664852842737e-06"
"1A1_Energy-transformation","hard_coal","5.97371565113501e-05","5.97371565113501e-05","5.97371565113501e-05","5.97371565113501e-05","5.97371565113501e-05","6.47495715101885e-05","6.52741514360313e-05","6.5359477124183e-05","6.5630928575091e-05","6.56516835830514e-05","6.56697009102731e-05","6.54529453825422e-05","6.54892781993995e-05","6.54515902040655e-05","6.55460254361617e-05","6.55223800533547e-05","6.54769748194442e-05","6.5525771018963e-05","6.59057033533575e-05","6.70067728939807e-05","6.85891947664208e-05","7.0467830893774e-05","6.89163912592416e-05","6.7791295428973e-05","6.66661995987045e-05","6.55411037684359e-05","6.44160079381673e-05","6.32909121078987e-05","6.06085452683169e-05","5.79261784287351e-05","5.52438115891532e-05","5.25614447495714e-05","4.98790779099896e-05","4.59026321283247e-05","4.19261863466598e-05","3.7949740564995e-05","3.39732947833301e-05","2.99968490016652e-05","2.80808677086676e-05","2.616488641567e-05","2.42489051226723e-05","2.23329238296747e-05","2.04169425366771e-05","1.79502989564329e-05","1.54836553761888e-05","1.30170117959446e-05","1.05503682157004e-05","8.08372463545623e-06","8.34224851004905e-06","8.60077238464187e-06","8.85929625923469e-06","9.11782013382751e-06","9.37634400842033e-06","9.82439645805289e-06","1.02724489076854e-05","1.0720501357318e-05","1.11685538069506e-05","1.16166062565831e-05","1.17899179028872e-05","1.19632295491913e-05","1.21365411954954e-05","1.23098528417994e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05","1.24831644881035e-05"
"1A1_Energy-transformation","heavy_oil","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.43811394891945e-05","3.36283185840708e-05","3.37916069881729e-05","3.3822020716815e-05","3.37699167879399e-05","3.38454617263801e-05","3.37647421649846e-05","3.37542832710038e-05","3.3795639238898e-05","3.39537550162431e-05","3.39193036176299e-05","3.38848522190168e-05","3.38504008204037e-05","3.38159494217905e-05","3.37814980231774e-05","3.37732808190017e-05","3.37650636148259e-05","3.37568464106502e-05","3.37486292064744e-05","3.37404120022987e-05","3.3745799523314e-05","3.37511870443294e-05","3.37565745653448e-05","3.37619620863601e-05","3.37673496073755e-05","3.37655413081827e-05","3.37637330089898e-05","3.3761924709797e-05","3.37601164106042e-05","3.37583081114114e-05","3.37574042272425e-05","3.37565003430737e-05","3.37555964589049e-05","3.37546925747361e-05","3.37537886905673e-05","3.37503445190125e-05","3.37469003474577e-05","3.37434561759029e-05","3.3740012004348e-05","3.37365678327932e-05","3.37401612982615e-05","3.37437547637297e-05","3.3747348229198e-05","3.37509416946662e-05","3.37545351601345e-05","3.37518818524387e-05","3.37492285447429e-05","3.37465752370471e-05","3.37439219293514e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05","3.37412686216556e-05"
"1A2_Industry-combustion","biomass","0.000975680848789872","0.000968450568272729","0.000952504583040799","0.000947383699498673","0.000921766574024887","0.000930965300215302","0.000991203231699554","0.00101880020981145","0.00106555525971932","0.00114870897388631","0.0011994210454017","0.00131056230857885","0.001390788548744","0.00145994483697774","0.00161174487167418","0.00169460619730369","0.00164534846578394","0.00155914863638626","0.00141601428229402","0.00163976402043373","0.00172661485768736","0.00169676051681191","0.00172943502944136","0.00172647138568531","0.00172350774192926","0.00172054409817322","0.00171758045441717","0.00171461681066112","0.00175683197757014","0.00179904714447916","0.00184126231138818","0.0018834774782972","0.00192569264520622","0.00194449479450446","0.00196329694380271","0.00198209909310095","0.00200090124239919","0.00201970339169744","0.00195222128547066","0.00188473917924388","0.0018172570730171","0.00174977496679032","0.00168229286056354","0.00170142207651721","0.00172055129247088","0.00173968050842456","0.00175880972437823","0.0017779389403319","0.00179342471311053","0.00180891048588916","0.00182439625866778","0.00183988203144641","0.00185536780422504","0.00186176630319097","0.00186816480215691","0.00187456330112284","0.00188096180008878","0.00188736029905471","0.00188828675964621","0.0018892132202377","0.0018901396808292","0.00189106614142069","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219","0.00189199260201219"
"1A2_Industry-combustion","brown_coal","0.00115988083416087","0.00116025641025641","0.00116015466015466","0.00116007635669485","0.00115999537251273","0.00116004432751605","0.00116013006071418","0.00116011597755346","0.0011601743211532","0.00116017872026453","0.00116015636694909","0.00116015947462455","0.00116014687283048","0.00116013919397267","0.00116016091717419","0.00113035848907059","0.00105777396248708","0.000972558494447913","0.000913039343880739","0.000997571050483564","0.000887306505580512","0.000843070569115037","0.000808735628976989","0.000803838193452044","0.0007989407579271","0.000794043322402156","0.000789145886877211","0.000784248451352267","0.000781531337831799","0.000778814224311332","0.000776097110790864","0.000773379997270397","0.00077066288374993","0.000768938612920672","0.000767214342091415","0.000765490071262158","0.000763765800432901","0.000762041529603644","0.00073841501752495","0.000714788505446256","0.000691161993367562","0.000667535481288868","0.000643908969210174","0.000640039456069894","0.000636169942929613","0.000632300429789333","0.000628430916649052","0.000624561403508772","0.000619642362960506","0.00061472332241224","0.000609804281863974","0.000604885241315708","0.000599966200767441","0.000579916650577517","0.000559867100387593","0.000539817550197669","0.000519768000007745","0.00049971844981782","0.00048151918637063","0.00046331992292344","0.00044512065947625","0.00042692139602906","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869","0.000408722132581869"
"1A2_Industry-combustion","coal_coke","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.39562618221543e-06","8.34791998099004e-06","8.30021377976465e-06","8.25250757853926e-06","8.20480137731387e-06","8.15709517608848e-06","8.1299316396676e-06","8.10276810324671e-06","8.07560456682582e-06","8.04844103040493e-06","8.02127749398404e-06","8.03655872244446e-06","8.05183995090488e-06","8.06712117936531e-06","8.08240240782573e-06","8.09768363628615e-06","8.10757167804695e-06","8.11745971980775e-06","8.12734776156855e-06","8.13723580332935e-06","8.14712384509015e-06","8.14176322660606e-06","8.13640260812198e-06","8.1310419896379e-06","8.12568137115382e-06","8.12032075266973e-06","8.12109466726105e-06","8.12186858185237e-06","8.12264249644369e-06","8.12341641103501e-06","8.12419032562633e-06","8.1381771658756e-06","8.15216400612487e-06","8.16615084637414e-06","8.18013768662341e-06","8.19412452687268e-06","8.18097721755965e-06","8.16782990824663e-06","8.1546825989336e-06","8.14153528962058e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06","8.12838798030755e-06"
"1A2_Industry-combustion","diesel_oil","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000692307692307692","0.000614229996960317","0.000614274734027151","0.000614319471093984","0.000614364208160818","0.000614408945227652","0.000614453682294485","0.000615822313808205","0.000617190945321925","0.000618559576835645","0.000619928208349365","0.000621296839863085","0.000621840508867296","0.000622384177871506","0.000622927846875717","0.000623471515879928","0.000624015184884138","0.000627949074370887","0.000631882963857636","0.000635816853344385","0.000639750742831134","0.000643684632317883","0.000645190237872674","0.000646695843427464","0.000648201448982255","0.000649707054537045","0.000651212660091836","0.000651497939183795","0.000651783218275755","0.000652068497367715","0.000652353776459674","0.000652639055551634","0.000653564782800567","0.0006544905100495","0.000655416237298433","0.000656341964547366","0.0006572676917963","0.000658022479969994","0.000658777268143689","0.000659532056317384","0.000660286844491079","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774","0.000661041632664774"
"1A2_Industry-combustion","hard_coal","3.60550579364963e-05","3.6058503302214e-05","4.10321405231994e-05","3.92012581338643e-05","3.60463526738393e-05","3.60300090013982e-05","4.05643589691835e-05","4.08772032796111e-05","3.89798501988885e-05","4.16207113007656e-05","4.35531243877349e-05","3.68644285221431e-05","4.31140489184145e-05","4.58915167469949e-05","4.81821347122124e-05","5.97251319888335e-05","6.13014145243927e-05","6.38921277548935e-05","6.9030285828951e-05","5.69350564165881e-05","5.96295147247672e-05","7.21135840131284e-05","0.0001233660451054","0.00011796538251643","0.000112564719927459","0.000107164057338489","0.000101763394749519","9.63627321605489e-05","9.772324783533e-05","9.90837635101111e-05","0.000100444279184892","0.000101804794859673","0.000103165310534454","0.000104623934046646","0.000106082557558838","0.00010754118107103","0.000108999804583222","0.000110458428095414","0.000123314965355838","0.000136171502616261","0.000149028039876685","0.000161884577137108","0.000174741114397531","0.000179233903457184","0.000183726692516838","0.000188219481576491","0.000192712270636144","0.000197205059695797","0.00019562910765938","0.000194053155622964","0.000192477203586547","0.000190901251550131","0.000189325299513714","0.000192326830041878","0.000195328360570042","0.000198329891098205","0.000201331421626369","0.000204332952154533","0.00020620675113855","0.000208080550122567","0.000209954349106585","0.000211828148090602","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619","0.000213701947074619"
"1A2_Industry-combustion","heavy_oil","3.80228136882129e-05","3.80228136882129e-05","3.80228136882129e-05","3.80228136882129e-05","3.80228136882129e-05","3.80228136882129e-05","3.80228136882129e-05","3.21612349914237e-05","3.42068965517241e-05","3.40136054421769e-05","3.38796092026473e-05","3.38254375036311e-05","3.37676198888521e-05","3.3727029621503e-05","3.37429730258674e-05","3.37826708076394e-05","3.37313489683016e-05","3.38344800249158e-05","3.38100233390802e-05","3.37699805718383e-05","3.37770751412814e-05","3.37740673961657e-05","3.37309697452115e-05","3.37373050664022e-05","3.37436403875928e-05","3.37499757087834e-05","3.37563110299741e-05","3.37626463511647e-05","3.37568978569968e-05","3.37511493628289e-05","3.3745400868661e-05","3.37396523744931e-05","3.37339038803252e-05","3.37387423597132e-05","3.37435808391012e-05","3.37484193184891e-05","3.37532577978771e-05","3.37580962772651e-05","3.37606369938838e-05","3.37631777105026e-05","3.37657184271213e-05","3.376825914374e-05","3.37707998603588e-05","3.3773081678415e-05","3.37753634964713e-05","3.37776453145276e-05","3.37799271325839e-05","3.37822089506401e-05","3.37897460868236e-05","3.37972832230071e-05","3.38048203591905e-05","3.3812357495374e-05","3.38198946315575e-05","3.38287497202691e-05","3.38376048089807e-05","3.38464598976923e-05","3.38553149864039e-05","3.38641700751155e-05","3.38610579497851e-05","3.38579458244548e-05","3.38548336991244e-05","3.38517215737941e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05","3.38486094484637e-05"
"1A2_Industry-combustion","light_oil","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21896166212401e-05","4.21424008494993e-05","4.20951850777584e-05","4.20479693060176e-05","4.20007535342768e-05","4.1953537762536e-05","4.1985828427733e-05","4.20181190929299e-05","4.20504097581268e-05","4.20827004233238e-05","4.21149910885207e-05","4.21877731390451e-05","4.22605551895695e-05","4.23333372400938e-05","4.24061192906182e-05","4.24789013411426e-05","4.24931686208959e-05","4.25074359006492e-05","4.25217031804025e-05","4.25359704601558e-05","4.25502377399091e-05","4.24836580356398e-05","4.24170783313706e-05","4.23504986271013e-05","4.22839189228321e-05","4.22173392185628e-05","4.22420154712993e-05","4.22666917240357e-05","4.22913679767722e-05","4.23160442295087e-05","4.23407204822451e-05","4.23658109050477e-05","4.23909013278502e-05","4.24159917506528e-05","4.24410821734554e-05","4.24661725962579e-05","4.25835873295988e-05","4.27010020629396e-05","4.28184167962805e-05","4.29358315296213e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05","4.30532462629622e-05"
