iso,fuel,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976
ita,brown_coal,558,668,629,572,495,476,290,231,680,1199,784,1620,1790,1397,1230,1035,1082,2231,1773,1987,1461,1389,910,1340,1235,1250,1244
jam,hard_coal,15,24,9,11,13,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jpn,hard_coal,38783,44875,45842,47833,45447,43878,48905,54416,50779,50504,55612,64174,61467,61975,63849,65814,67290,70766,77926,85336,89402,79765,76418,81360,85918,81419,79382
jpn,natural_gas,62.08144796,74.72850679,81.83257919,99.84162896,126.9230769,157.6244344,215.4072398,292.8959276,426.3574661,538.4162896,735.9049774,940.7013575,1222.60181,1689.298643,1841.244344,1659.79638,1701.58371,1797.19457,1943.868778,2170.277475,3530.090498,3721.628959,3672.058824,4867.126697,6512.873303,7890.135747,9512.466063
kaz,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaz,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ken,hard_coal,42,19,27,12,20,25,43,38,36,37,40,36,43,41,33,54,47,49,40,31,82,81,39,70,66,44,62
kgz,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgz,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor,hard_coal,783,938,1152,1637,1767,2340,2788,3182,3415,4444,5263,6032,7120,8607,9400,10080,11574,12027,10268,10253,11510,11666,12174,15128,15709,16608,18276
kwt,natural_gas,0,0,0,0,0,0,0,0,0,0,830.7239819,866.040724,1169.728507,1340.995475,1479.56876,1583.782706,2190.283584,2390.716118,2947.709294,3290.318932,1801.855204,1862.104072,2200.271493,2463.687783,2626.221719,2797.692308,2953.167421
lao,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbn,hard_coal,0,0,3,1,2,1,2,2,1,1,1,0,1,0,3,1,1,1,1,1,0,1,1,1,1,1,1
lby,hard_coal,5,6,6,10,26,75,34,30,36,31,33,38,6,9,2,7,0,2,4,1,0,1,1,0,0,0,0
lby,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.045248869,0.045248869,0.022624434,0.022624434,0.045248869,0.022624434
lie,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lka,hard_coal,374,241,377,389,289,187,146,281,175,176,260,139,141,145,175,139,31,138,42,22,21,13,1,7,6,2,3
ltu,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lux,hard_coal,407,516,543,416,432,448,507,471,404,372,389,357,355,379,308,237,200,177,172,171,200,296,353,352,658,564,656
lva,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar,hard_coal,309,328,370,498,370,324,338,314,318,315,322,319,292,311,362,283,437,434,384,385,439,468,593,580,573,649,696
mar,natural_gas,0,0,0.36199095,3.484162896,7.104072398,7.104072398,6.153846154,2.647058824,1.787330317,3.484162896,7.963800905,7.963800905,8.800904977,10.52036199,10.52036199,9.660633484,11.4479638,9.660633484,9.660633484,37.0361991,41.67420814,45.45248869,49.25339367,61.56108597,55.7918552,66.96832579,75.58823529
mda,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mda,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdg,hard_coal,61,26,41,9,17,10,4,4,11,13,18,5,5,15,13,15,15,17,21,19,21,23,21,12,14,20,21
mex,hard_coal,942,1105,1345,1472,1363,1392,1467,1486,1510,1635,1824,1868,1940,2116,2188,2064,2164,2448,2670,2568,3109,3775,3999,4491,5530,5649,5968
mex,natural_gas,705.9668869,762.9794118,892.9416199,949.9684434,1015.046579,1071.609059,1139.80476,1211.800145,2108.537068,2367.891946,2934.261756,3695.655656,5449.641846,5361.829412,6188.308552,7251.201285,7824.096,9112.339982,9118.02324,9011.642733,9479.524887,9237.963801,9913.257919,11048.03167,11539.36652,11827.42081,11581.99095
mkd,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmr,hard_coal,150,136,203,246,265,200,241,268,341,410,343,260,334,212,219,135,87,202,55,162,218,225,143,74,165,251,163
mmr,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmr,natural_gas,1.787330317,1.787330317,2.647058824,4.43438914,4.43438914,5.294117647,6.153846154,5.294117647,7.941176471,4.43438914,18.5520362,13.25791855,15.90497738,14.09502262,3.484162896,7.104072398,9.751131222,6.153846154,10.58823529,14.95475113,50,58.32579186,90.24886878,90,92.55656109,161.4932127,222.60181
mne,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mne,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mne,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mne,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mng,brown_coal,270,275,281,287,295,303,364,409,473,603,618,752,836,821,582,945,1106,1194,1394,1559,1915,1985,2147,2206,2337,2555,2716
mng,hard_coal,0,0,0,0,0,0,0,0,77,74,53,32,200,56,297,124,60,61,81,81,86,104,108,120,138,172,205
moz,hard_coal,270,266,312,309,323,392,444,512,513,494,503,562,571,511,505,477,437,418,556,617,579,626,537,587,563,517,499
mus,hard_coal,49,25,27,28,27,10,20,17,19,14,3,6,3,2,2,2,3,0,1,1,0,1,1,1,1,0,1
mwi,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,68,79,54,48,32,44,45,53,56,53,71,62
mys,hard_coal,0,0,0,0,0,0,0,16,2,16,31,34,30,30,24,17,18,11,12,17,12,16,4,13,19,16,22
mys,natural_gas,45.94113122,43.28885973,44.14137557,51.24567421,48.59340271,69.71685068,69.71685068,63.55979186,61.7600362,63.55979186,67.06457919,60.90752036,61.7600362,48.59340271,44.9938914,45.94113122,52.95070588,64.41230769,62.70727602,91.79220814,19.50226244,75.02262443,105,105,218.9819005,263.9819005,314.2533937
ncl,hard_coal,69,89,159,130,173,166,268,184,163,147,139,67,48,81,187,250,219,248,201,211,258,210,47,103,109,102,74
nga,hard_coal,651,425,592,652,650,660,701,726,841,679,545,557,602,536,651,706,638,279,2,20,64,206,322,300,290,218,288
nga,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,26.50058824,47.63684163,86.47550226,155.3249955,159.7823167,129.7642353,56.43550226,98.03167421,162.4434389,240.9728507,267.5113122,356.6289593,354.9321267,557.9411765
nld,brown_coal,194,249,237,252,250,254,227,225,221,199,205,233,219,195,202,143,132,89,73,0,0,0,0,0,0,0,0
nld,natural_gas,6.040723982,7.194570136,12.87330317,20.0678733,81.42533937,117.4208145,136.3574661,132.1945701,168.1900452,206.0633484,298.1221719,403.8235294,443.5972851,514.2319005,708.1097285,1386.667647,2630.262217,4750.721267,7834.523982,8509.516878,16256.53846,21047.44344,27204.36652,30013.1448,32217.98643,33067.35294,34474.09502
nld,hard_coal,17296,18066,18042,17650,18023,18492,18914,18434,17657,16697,17498,17636,18025,18518,16876,15663,14422,13030,11619,9296,7314,4735,3952,4157,4469,3919,4351
nor,hard_coal,1495,1520,1257,1251,1168,1138,1115,959,809,809,872,781,904,718,846,1003,930,939,955,1048,1085,1057,965,772,856,752,926
nor,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78280543,183.0090498,306.3348416
npl,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,13,19,23,24,10,12,24,78,80,47,8
nzl,hard_coal,2470,2208,2553,2354,2444,2419,2474,2484,2580,2671,2881,2809,2449,2623,2767,2544,2523,2245,2089,2193,2115,1935,1997,2291,2433,2266,2302
nzl,brown_coal,285,292,234,204,192,186,208,181,182,173,163,160,150,164,160,161,168,170,172,172,190,162,152,145,144,136,170
pak,natural_gas,0,0,0,0,0,32.01357466,159.4117647,238.3031674,294.2081448,357.4660633,520.1131222,632.7375566,779.841629,977.0588235,1228.461538,1453.61991,1642.60181,1916.244344,2150.40724,2649.230769,2166.493213,2272.873303,2486.515837,2838.823529,3222.058824,3495.135747,3672.307692
pak,hard_coal,1469,1901,1924,1804,1664,1574,2000,1791,1973,1664,2213,2181,2324,2494,2444,2273,1946,1938,2097,1947,1809,1536,1311,1302,1190,1248,1065
per,hard_coal,139,148,187,174,187,136,140,114,221,120,135,165,151,125,137,114,150,167,161,170,68,94,63,81,69,62,68
per,natural_gas,56.81230769,56.82152036,56.82447964,56.81230769,56.81230769,56.82822624,56.81230769,56.82650679,56.81574661,56.83118552,56.82245249,56.8261991,56.82073303,64.02747511,302.6314661,286.6188326,299.2265611,276.5879276,317.3186154,324.8898552,334.3665158,331.719457,324.0497738,319.8868778,333.2352941,431.7420814,478.5520362
phl,brown_coal,162,151,130,155,120,130,152,191,108,140,148,152,163,157,115,95,90,70,32,42,42,41,40,40,56,106,126
pol,natural_gas,189.4108597,286.9556561,335.2470588,357.0226244,407.2144796,453.4445249,478.8222624,486.3933484,492.0769683,530.9988235,675.9973756,852.8991403,955.3917647,1076.978824,1233.719367,1448.710588,1730.351629,2175.945792,2887.278145,3991.369005,5020.542986,5207.488688,5395.40724,5661.900452,5821.199095,6686.425339,7470.678733
pol,brown_coal,1205,1199,1176,1533,1566,1988,1690,1827,2358,3484,3851,4468,5461,9588,14869,17424,19462,20222,22871,26481,28849,30937,34171,34252,34633,36427,36223
pol,hard_coal,51803,56300,59065,63894,67334,70305,75969,80865,79703,84794,88282,90897,93828,98070,99826,99100,99594,100953,105122,109680,113032,115252,119908,120420,124027,133744,141236
pri,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk,brown_coal,150,217,180,402,897,1307,1477,1942,2435,3323,3842,4290,4200,4340,3300,3300,4000,4400,4500,4900,5700,6200,6700,7000,7900,9000,9000
prk,hard_coal,80,100,123,306,1197,2022,2501,3116,4447,5535,6774,7494,8994,9687,11167,14486,15432,16909,19088,20650,22301,34732,27599,30223,30991,32112,33100
prt,hard_coal,1214,827,766,909,662,825,817,887,870,918,834,900,784,881,987,1014,1014,846,801,779,971,599,523,806,672,588,481
qat,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,77.67131222,69.70530317,71.51525792,72.35236199,98.88029864,452.8668416,750.3896561,884.638009,887.2624434,973.7556561,1394.886878,1147.692308,1950.20362,1303.00905
rou,hard_coal,2000,2100,2250,2360,2450,2530,2665,2872,3111,3324,3821,4204,4839,5033,5156,5364,5545,5905,6164,6495,7120,7530,7430,8490,8967,9891,9734
rou,brown_coal,1102,1401,1847,2172,2363,2560,3014,3419,3482,3515,3364,3530,3976,4288,4865,5632,6649,7853,9345,11113,14409,13800,16517,17690,19420,19663,19031
rou,natural_gas,2856.312217,3082.669683,3523.054299,4403.800905,4554.38914,4946.199095,5510.837104,6636.040724,7590.475113,8354.474208,9198.492941,9905.461267,11684.71624,12870.42507,13869.84792,15402.66738,16563.67127,18209.07851,19277.17805,21163.53552,22647.82805,24184.1629,25084.77376,26467.85068,29456.33484,32170.79186,35103.03167
rus,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwa,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072,0.837104072
sau,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0.837104072,10.58823529,13.25791855,570.3167421,908.3936652,1000.271493,1002.93219,1446.902027,1539.621656,0.294117647,2.013574661,249.3438914,435.2036199,476.4705882,485.7466063,513.0995475
scg,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scg,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scg,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scg,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scg,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scg,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,0
srb,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,hard_coal,4836,6003,5666,4235,3831,3675,3306,2690,2396,2429,2417,2136,1974,2001,1907,1835,1889,1891,1679,1644,1685,1470,1138,1122,986,1364,1862
swz,hard_coal,1,1,1,1,1,1,1,1,1,2,12,1,0,0,4,30,76,86,105,115,138,150,143,140,117,127,126
syr,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.28054299,0,0,0,0,0,0,102.39819
tha,brown_coal,0,0,4,1,6,42,88,97,103,109,109,109,135,135,104,125,171,335,305,348,400,445,345,361,485,499,594
tha,hard_coal,20,21,22,41,84,37,9,16,13,12,11,0,0,0,0,1,1,2,0,0,0,0,0,1,2,4,2
tha,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tjk,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,natural_gas,418.4841629,414.8868778,421.040724,441.3122172,453.6199095,438.6651584,481.8552036,528.5520362,584.0497738,628.959276,674.7963801,732.9638009,748.7782805,732.9638009,959.3438914,1034.18552,1214.819005,1340.81448,1406.832579,1413.936652,1646.628959,1605.045249,1661.470588,1598.393665,1461.99095,1334.095023,1730.791855
tun,natural_gas,1.040723982,2.081447964,3.122171946,3.122171946,4.162895928,4.162895928,6.244343891,6.244343891,6.244343891,6.244343891,7.285067873,7.285067873,7.285067873,7.285067873,8.325791855,8.325791855,8.325791855,8.325791855,9.366515837,9.366515837,5.20361991,1.040723982,21.01809955,120.678733,213.4162896,223.3710407,226.9683258
tur,brown_coal,747,751,765,942,1085,1188,1320,1726,1781,1668,1612,1443,1956,2369,3036,3149,3694,3585,3825,3914,4220,4589,5468,5770,6111,7070,8259
tur,hard_coal,2832,2962,2877,3657,3690,3498,3718,3969,4075,3849,3899,3688,3984,4230,4513,4392,4839,4541,4557,4870,4739,4646,4638,4609,4708,4612,4942
tza,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,4,4,2,6
ukr,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukr,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukr,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukr,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukr,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukr,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ury,hard_coal,128,139,116,81,85,92,101,95,102,54,76,54,47,52,36,46,41,46,37,33,26,37,35,29,32,32,29
usa,natural_gas,146812.511,173023.9471,185246.47,194699.8208,204200.6463,220386.0298,232664.7182,248650.4427,262472.2632,272825.2088,289756.7414,292695.6591,311069.1643,330426.9904,349106.7857,359930.0346,387341.287,405313.0331,430643.7632,468228.6451,487145.1584,504491.1538,513111.7647,507505.2489,483906.1991,449854.6606,457363.4615
usa,hard_coal,478241,462451,409791,406920,348195,392839,410818,394191,341571,354543,356969,345427,358894,384747,409811,428948,447103,463014,454079,461870,474590,453434,461315,493952,492795,487817,539037
usa,brown_coal,3057,2986,2737,2586,2579,2873,2612,2364,2203,2385,2491,2739,2771,2455,2676,2761,3521,4073,4370,4546,5419,5815,9984,12851,14049,17982,23097
uzb,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzb,brown_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzb,natural_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzb,diesel_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzb,light_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzb,heavy_oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,natural_gas,1059.66391,1366.198452,1662.212416,2060.698986,2322.53714,2607.173095,2840.294154,3437.517729,3726.898462,3976.119167,4369.136127,4651.038715,4917.781149,5317.043167,5849.850688,6196.737557,6588.413059,7216.917267,7450.397566,7668.554154,8639.208145,8999.547511,9098.552036,10861.92308,11178.12217,10867.69231,10256.71946
ven,hard_coal,2,29,26,30,33,32,32,36,37,34,35,31,30,57,37,41,38,38,49,59,69,45,53,73,58,67,100
vnm,hard_coal,0,0,0,0,0,828,598,512,1171,1738,2068,2156,2684,2521,2735,2897,3038,2570,2721,2726,2747,2550,1923,2770,3310,4590,4294
yug,brown_coal,11685,10860,10992,10267,12567,13994,15782,16594,17712,19751,21423,22748,23481,26132,28197,27744,28132,25512,25869,25766,27743,30199,29753,31356,32424,34631,36026
yug,natural_gas,31.90045249,27.64705882,29.72850679,55.38461538,59.66063348,72.35294118,81.06334842,89.47963801,98.00904977,103.7782805,116.561086,135.8823529,140.9954751,175.5656109,240.0678733,349.0723982,368.3936652,428.0542986,536.4932127,670.7013575,915.7918552,1053.122172,1300.769231,1396.900452,1521.153846,1536.221719,1621.968326
yug,hard_coal,934,829,936,1131,1371,1955,2462,2788,2046,2365,2456,2634,2327,2575,3403,3394,2378,2407,2295,2363,2251,2661,2482,2558,2608,2869,3312
zaf,hard_coal,23519,24942,27226,27196,28116,31544,32987,34185,36470,35966,37223,38509,39694,41107,43629,47231,46379,48044,50440,51371,52809,56821,56945,60408,63875,66883,70793
zmb,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,1160,1024,1382,1266,1078,991,860,954,941,787,814,762
zwe,hard_coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,1414,2023,1671,1987,2098,2533,2703,2417,2758,2620,2213,3412
